StartDate,EndDate,ResponseId,Region,Coast,Gender,Age,Cause_CC,Cause_CC_binary,Q6_1_reverse,Q6_2,Q6_3,Q6_4_reverse,Q6_5,Climate,Q7.1,Q7.2,Q7.3,Q7.4,Q7.5,Q7.6,Q7.7,Q7.8,Q7.9,Q7_10,NET_intervention,NET_nature,Knowledge_sc,Knowledge_sc_number,Support_sc,Support_sc_word,Support_sc_binary,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Part1,Part2,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12.10,Risk1,Risk2,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13.10,Benefit,Support_sc2,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5_6,Q16_7,Q16_8,Q16_9,Q16.10,Q16_11_12,Trust1,Trust2,Trust3,Cluster_trust,Q17_1,Q17_2_reverse,Q17_3,Q17_4,Q17_5_6,Gov,Myth_benign,Myth_tolerant,Myth_ephemeral,Myth_capricious,Q19_1_reverse,Q19_2_reverse,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8_reverse,Q19_9,Q19.10,Nature_new,Nature_new_1,Nature,Nature_dualism,Nature1,Nature2_reverse,Nature2,Q20_1_reverse,Q20_1,Q20_2_reverse,Q20_2,Q20_3,Q20_4,Q20_5_reverse,Q20_5,Q20_6_7_reverse,Q20_6_7,Tech_new,Tech_new_1,Tech,Political,Political_word,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7_reverse,Q23_8_reverse,Q23_9_reverse,Q23_10_reverse,Q23_11_reverse,Q23_12_reverse,Com_ind,Egal_hier,Education,Education_number,Survey
1/31/21 20:36,1/31/21 20:51,R_2E1dkTPI2KfMNcx,Province of British Columbia (Canada),Yes,Female,59,Caused equally by natural changes in the environment and human activities,Other,5,5,2,5,5,4.4,4,4,4,4,5,4,4,5,4,5,4.142857143,4.666666667,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,1,2,1,2,2,2,1.333333333,2,5,5,5,5,5,5,2,NA,3,3,5,2.666666667,5,5,5,5,5,5,5,5,4,4,4.8,5,4,5,5,5,5,5,5,5,3,2,5,4.333333333,4.666666667,Trustful,5,5,3,4,4,4.25,3,5,5,5,3,4,4,4,2,5,5,1,3,4,3.5,3.5,3.444444444,3.428571429,3.833333333,2.666666667,3.333333333,2,4,2,4,4,4,3,3,5,1,4,2.666666667,3.6,2,2_Liberal,2,5,3,3,3,5,2,1,3,1,5,3,2.666666667,3.333333333,Some college but no degree,3,Public
1/31/21 20:38,1/31/21 20:51,R_2Pb1RWV1qDgkIAS,Province of British Columbia (Canada),Yes,Female,19,Caused mostly by human activities,Human,4,5,5,2,4,4,2,4,5,2,4,4,4,5,3,4,3.428571429,4.333333333,"Yes, but I don't really know what it is",2,5,5_Strongly support,1,We need further research before being able to implement a Solid Carbon project.,4,4,3,2,5,5,3.666666667,4,3,4,5,5,5,5,2,4,1,1,4.5,2,1,3,2,3,5,3,2,5,5,5,3.4,5,2,4,5,5,4,5,3,3,4,3,4,4,3.666666667,Trustful,1,4,3,4,3,3,2,4,4,1,1,5,5,5,5,4,5,3,4,5,4.5,4.5,4.111111111,4,4.666666667,3,3,4,2,1,5,3,3,1,5,1,5,3.666666667,5,1.8,1,1_Very liberal,1,3,3,3,3,5,3,1,4,1,2,1,2.5,2.5,High school diploma or equivalent including GED,2,Public
1/31/21 20:38,1/31/21 20:50,R_aW8Oyjfl3RyDGpP,Washington state (USA),Yes,Male,37,Caused equally by natural changes in the environment and human activities,Other,4,3,2,2,2,2.6,3,3,2,3,4,4,5,5,3,5,3.142857143,5,"Yes, but I don't really know what it is",2,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,3,3,3,3,3,3,3,3,NA,2,3,3,2,2,3,2,NA,3,2.4,2.666666667,2,2,2,2,2,2,2,2,3,2,2.1,3,3,3,4,3,3,3,4,4,1,3,3.5,2.666666667,3.333333333,Trust coallition,NA,3,NA,NA,NA,3,3,5,5,5,5,5,5,2,4,5,3,5,1,4,3.625,3.625,3.888888889,3.714285714,3.333333333,5,1,3,3,3,3,3,3,5,1,5,1,3,1.666666667,3.8,3,3_Neutral,4,4,4,3,3,5,2,4,5,4,3,2,3.833333333,3.333333333,Bachelor's degree,5,Public
1/31/21 20:37,1/31/21 20:50,R_3qIrvncBepAQNfn,Province of British Columbia (Canada),Yes,Female,36,Caused mostly by human activities,Human,5,4,NA,4,5,4.5,4,5,4,2,4,2,5,5,2,4,3.285714286,4.666666667,"Yes, and I know what it is",3,5,5_Strongly support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,1,1,1,2,1,1,1,1.333333333,2,2,3,4,4,5,1,2,1,1,3.333333333,1.25,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,5,5,5,3,3,4.5,4.333333333,4.333333333,Trustful,4,2,3,3,2,3,2,4,5,3,4,4,4,3,5,5,5,5,3,4,4.25,4.25,4.222222222,4,4.166666667,4.333333333,1.666666667,2,4,4,2,3,3,4,2,3,3,2.333333333,2.333333333,3.4,2,2_Liberal,3,NA,3,1,1,1,4,2,4,1,2,1,3.2,1.166666667,Bachelor's degree,5,Public
1/31/21 20:11,1/31/21 20:48,R_A6yHaL6vS1JGETv,Province of British Columbia (Canada),Yes,Female,59,Caused mostly by human activities,Human,5,5,5,5,5,5,3,3,3,1,4,4,3,5,5,5,3.285714286,4.333333333,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,2,3,3,5,5,NA,2.666666667,5,5,5,5,5,5,5,5,4,4,4,5,4.25,NA,5,5,5,5,5,4,5,3,5,4.666666667,2,3,3,2,2,3,4,3,2,4,4,2,3.666666667,2.666666667,Trust coallition,3,2,2,2,3,2.25,2,3,5,5,5,5,5,5,5,5,5,5,4,5,4.875,4.875,4.888888889,4.857142857,4.833333333,5,1,1,5,2,4,3,3,1,5,1,5,3.333333333,4.666666667,2,4,4_Convervative,3,2,4,2,1,4,2,2,2,1,2,2,2.5,2,"College, CEGEP and other non-university certificates or diplomas",4,Public
1/31/21 20:32,1/31/21 20:47,R_233jOr383Txt4nW,Province of British Columbia (Canada),No,Female,22,Caused mostly by human activities,Human,5,4,4,1,5,3.8,3,4,3,2,3,4,5,5,2,4,3,4.666666667,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,4,4,4,3,4,2,NA,2,2,4,NA,5,4,4,NA,3.285714286,4,3,3,5,2,3,4,5,5,3,4,3.5,4,3.666666667,Trustful,4,3,3,3,1,3.25,3,3,4,2,2,2,4,4,4,4,4,1,5,4,3.75,3.75,3.333333333,3.142857143,4.166666667,1.666666667,4.333333333,2,4,3,3,3,3,3,3,1,5,2.333333333,3.666666667,2.6,2,2_Liberal,3,2,3,3,1,2,4,3,3,1,3,1,3,1.833333333,Some college but no degree,3,Public
1/31/21 20:36,1/31/21 20:46,R_1fmd8zOympxNPYJ,Province of British Columbia (Canada),Yes,Female,46,"Not caused by natural or human activities, because climate change isn’t happening",Other,NA,1,1,1,3,1.5,3,3,3,1,1,1,2,1,4,3,2.285714286,2,"Yes, and I know what it is",3,1,1_Strongly oppose,0,A Solid Carbon project should be avoided because there are too many unknowns,2,2,2,2,2,1,2,1.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Not trustful,1,5,1,1,1,2,3,3,NA,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,Some college but no degree,3,Public
1/31/21 20:24,1/31/21 20:46,R_23dAIzTexsKBQlb,Province of British Columbia (Canada),Yes,Female,50,Caused mostly by human activities,Human,5,5,5,5,5,5,4,NA,NA,2,5,NA,5,5,2,5,3.25,5,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,1,4,4,4,3,3,3,3.333333333,4,4,5,5,4,5,2,3,2,5,4.5,3,4,3,3,3,4,4,3,4,1,1,3,3,2,3,1,2,2,4,4,2,4,3,2,4,2,Trust coallition,2,3,3,2,2,2.5,1,4,4,2,4,5,4,4,5,5,5,5,4,4,4.5,4.5,4.555555556,4.428571429,4.5,4.666666667,1.333333333,1,5,2,4,2,2,1,5,2,4,3.666666667,4.333333333,1.8,3,3_Neutral,3,3,4,2,2,4,2,2,2,3,2,2,2.666666667,2.5,Some college but no degree,3,Public
1/31/21 20:26,1/31/21 20:45,R_3KAB19bNSyp1U5z,Province of British Columbia (Canada),Yes,Female,60,Caused mostly by human activities,Human,5,4,2,4,4,3.8,4,3,4,2,3,4,4,5,2,5,3.142857143,4.666666667,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,3,4,2,4,4,4,3,4,4,3,5,4,4,5,3,3,3,3,4.166666667,3,3,3,3,4,4,4,3,4,4,4,3.6,4,4,4,4,4,4,3,4,4,4,3,4,3.666666667,4,Trustful,4,4,3,3,4,3.5,2,4,4,4,5,2,4,5,4,5,5,3,4,5,4.375,4.375,4.111111111,4,4.5,3.333333333,2.666666667,2,4,2,4,4,3,3,3,4,2,3.666666667,3,3.2,2,2_Liberal,2,2,3,2,1,3,4,2,4,2,4,2,2.833333333,2.333333333,"College, CEGEP and other non-university certificates or diplomas",4,Public
1/31/21 20:35,1/31/21 20:45,R_2tyVfVTt9KA136Z,Province of British Columbia (Canada),Yes,Female,40,Caused equally by natural changes in the environment and human activities,Other,4,4,3,2,4,3.4,2,2,2,4,3,2,4,3,1,3,2.285714286,3.333333333,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,2,2,1,3,4,4,1.666666667,3.666666667,3,3,5,5,4,4,3,3,3,3,4,3,2,2,1,2,2,2,3,3,3,3,2.3,2,3,2,2,1,2,2,4,2,3,3,1.5,3,2.333333333,Not trustful,2,2,2,2,2,2,2,4,3,4,4,4,4,3,3,5,4,4,3,4,3.75,3.75,3.777777778,3.714285714,3.666666667,4,2,2,4,4,2,3,2,3,3,3,3,2.666666667,2.666666667,3,3,3_Neutral,4,2,3,4,4,4,4,2,3,2,4,3,3,3.5,Some college but no degree,3,Public
1/31/21 20:31,1/31/21 20:44,R_1gqqSLEMRi3aRjH,Washington state (USA),Yes,Female,20,Caused mostly by human activities,Human,5,5,4,5,5,4.8,5,4,4,2,4,4,5,5,3,5,3.714285714,5,"Yes, but I don't really know what it is",2,4,4_Support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,1,2,2,3,1,1,1.666666667,1.666666667,3,3,5,1,2,4,1,3,2,2,3,2,3,3,4,4,4,4,5,4,2,3,3.6,4,3,4,4,3,3,4,5,4,3,4,3.5,4,3.666666667,Trustful,2,3,NA,NA,2,2.5,3,5,4,4,5,5,5,5,5,4,4,2,4,3,4,4,4.333333333,4.285714286,4.5,4,2,2,4,3,3,NA,3,3,3,NA,NA,3,3,3,3,3_Neutral,3,2,3,3,2,3,4,3,4,2,3,2,3.166666667,2.5,Some college but no degree,3,Public
1/31/21 20:35,1/31/21 20:43,R_1opxVZbYdRYR0qi,Province of British Columbia (Canada),NA,Female,35,Caused equally by natural changes in the environment and human activities,Other,5,5,5,3,5,4.6,4,3,4,4,1,3,2,5,2,3,3,3.333333333,"Yes, but I don't really know what it is",2,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,3,2,3,3,4,3,2.666666667,3.333333333,2,2,3,2,2,3,2,3,3,2,2.333333333,2.5,3,3,2,3,3,2,3,3,3,4,2.9,4,4,4,4,3,3,4,5,4,3,4,3.5,4,4,Trustful,4,2,4,3,4,3.25,4,5,4,5,1,2,3,4,4,4,4,2,4,4,3.625,3.625,3.111111111,2.857142857,3.833333333,1.666666667,4.333333333,1,5,2,4,4,4,1,5,2,4,3.666666667,4.333333333,2.6,NA,NA,4,3,3,4,3,4,3,2,2,2,2,1,2.833333333,2.666666667,Bachelor's degree,5,Public
1/31/21 20:24,1/31/21 20:42,R_tXt1F9mCQ1hLOpz,Washington state (USA),No,NA,38,Caused equally by natural changes in the environment and human activities,Other,5,4,4,4,4,4.2,4,3,3,2,3,2,5,4,3,2,2.857142857,3.666666667,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,2,2,2,3,3,2,2,2.666666667,2,3,4,4,2,4,3,3,2,3,3.166666667,2.75,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,2,4,5,3,4,5,2.5,4.333333333,2.333333333,Trust coallition,3,3,3,3,3,3,1,4,3,3,3,4,3,3,3,5,2,3,3,4,3.25,3.25,3.222222222,3,3.166666667,3.333333333,2.666666667,3,3,3,3,3,2,3,3,2,4,2.666666667,3.333333333,2.6,3,3_Neutral,3,3,3,2,3,4,4,3,4,2,2,3,3.333333333,2.666666667,Some college but no degree,3,Public
1/31/21 20:23,1/31/21 20:41,R_2wdEQNIcJMb6fcW,Washington state (USA),Yes,Female,33,Caused equally by natural changes in the environment and human activities,Other,5,5,NA,4,5,4.75,5,4,5,NA,5,5,5,5,5,5,4.833333333,5,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,4,3,3,3,3,3,3.333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,1,1,3,2,2,1,3,1.5,2,2.666666667,Not trustful,3,3,3,3,3,3,2,2,4,4,5,4,3,3,2,3,3,2,4,4,3,3,3.222222222,3.428571429,3,3.666666667,2.333333333,3,3,3,3,3,4,3,3,3,3,3,3,3.2,4,4_Convervative,5,5,5,3,5,4,5,5,5,2,2,2,5,3,Some college but no degree,3,Public
1/31/21 20:21,1/31/21 20:37,R_ODzKDsAddfegTXb,Washington state (USA),Yes,Female,57,Caused equally by natural changes in the environment and human activities,Other,3,2,1,4,2,2.4,3,3,3,2,3,3,4,5,2,4,2.714285714,4.333333333,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,3,3,2,4,4,4,2.666666667,4,NA,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3.1,3,2,3,1,1,2,2,3,1,3,3,1,2.666666667,2,Not trustful,2,3,1,1,1,1.75,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,2,3,1,5,1,4,2,2.333333333,1.666666667,3.4,3,3_Neutral,5,3,4,2,1,5,3,3,5,2,2,2,3.833333333,2.333333333,Bachelor's degree,5,Public
1/31/21 20:28,1/31/21 20:37,R_720I3UXMrtezo0F,Province of British Columbia (Canada),Yes,Female,41,Caused mostly by human activities,Human,5,4,4,4,5,4.4,4,4,4,3,4,3,5,4,3,5,3.571428571,4.666666667,No,1,5,5_Strongly support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,1,2,1,3,1,1,1.333333333,1.666666667,3,2,2,3,2,2,1,2,2,3,2.333333333,2,2,3,3,4,4,4,4,4,4,3,3.5,4,2,3,4,3,3,5,5,4,4,5,3.5,4.666666667,3,Trustful,4,4,3,3,3,3.5,2,4,3,2,4,5,4,4,3,5,4,3,4,5,4,4,4,4,4,4,2,2,4,3,3,2,4,4,2,2,4,2.333333333,3,3,2,2_Liberal,2,2,2,2,2,2,2,2,2,1,2,2,2,1.833333333,Master's degree,6,Public
1/31/21 20:07,1/31/21 20:35,R_1r0LXp4HKgBph00,Washington state (USA),No,Female,26,Caused mostly by human activities,Human,5,5,4,5,5,4.8,5,5,5,3,5,3,4,5,4,3,4.285714286,4,No,1,5,5_Strongly support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,1,1,1,1,1,1,1,1,2,2,3,2,2,2,1,4,2,2,2.166666667,2.25,3,3,3,5,5,4,5,5,5,5,4.3,5,4,5,4,3,3,5,5,4,3,4,3.5,4.333333333,4.333333333,Trustful,4,3,NA,3,4,3.333333333,4,5,4,3,4,4,3,3,3,4,4,3,3,3,3.25,3.25,3.444444444,3.428571429,3.333333333,3.666666667,2.333333333,1,5,3,3,4,3,3,3,3,3,3,3,3.2,2,2_Liberal,3,3,3,2,3,1,3,1,2,1,2,1,2.5,1.666666667,High school diploma or equivalent including GED,2,Public
1/31/21 20:04,1/31/21 20:35,R_1rNPBBy1tanD3rz,Province of British Columbia (Canada),Yes,Male,27,Caused mostly by natural changes in the environment,Other,1,3,4,2,3,2.6,5,4,4,5,4,3,4,5,5,5,4.285714286,4.666666667,"Yes, and I know what it is",3,4,4_Support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,4,5,5,4,3,4,4.666666667,3.666666667,5,5,4,4,5,3,4,5,NA,5,4.333333333,4.666666667,5,4,5,4,NA,NA,4,4,5,NA,4.428571429,5,5,5,4,5,3,5,4,5,5,3,5,4.666666667,4.666666667,Trustful,4,1,5,4,3,3.5,5,4,5,5,2,2,5,4,3,5,5,3,3,4,4,4,3.555555556,3.428571429,4.166666667,2.333333333,3.666666667,3,3,2,4,5,4,2,4,1,5,3,4.333333333,2.8,4,4_Convervative,4,3,5,4,5,5,2,1,3,2,2,2,3,3.333333333,High school diploma or equivalent including GED,2,Public
1/31/21 20:11,1/31/21 20:34,R_eG47pZWVlPFyNUZ,Province of British Columbia (Canada),Yes,Female,28,Caused equally by natural changes in the environment and human activities,Other,5,5,5,5,5,5,4,4,4,NA,4,3,5,4,3,5,3.666666667,4.666666667,No,1,5,5_Strongly support,1,We need further research before being able to implement a Solid Carbon project.,NA,2,1,2,1,1,1.5,1.333333333,3,4,4,4,5,4,2,3,2,1,4,2,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,Trustful,4,4,3,4,4,3.75,3,5,5,3,NA,5,5,5,5,5,4,5,5,5,4.875,4.875,4.875,4.833333333,4.833333333,5,1,2,4,4,2,4,4,3,3,3,3,2.666666667,2.666666667,3.6,3,3_Neutral,3,3,3,3,NA,5,4,1,4,1,5,3,3,3.4,High school diploma or equivalent including GED,2,Public
1/31/21 20:18,1/31/21 20:30,R_3KDDYyJ33sGiFDE,Province of British Columbia (Canada),Yes,Female,25,Caused equally by natural changes in the environment and human activities,Other,5,4,3,4,4,4,5,3,5,4,5,4,5,5,3,5,4.142857143,5,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,1,2,1,3,3,2,1.333333333,2.666666667,3,2,2,3,2,3,2,2,3,2,2.5,2.25,3,3,3,4,4,3,3,3,2,3,3.1,2,3,3,4,3,3,4,4,4,2,3,3.5,3.333333333,3.333333333,Trust coallition,3,4,3,3,3,3.25,2,3,3,2,2,4,3,3,2,4,5,2,2,3,3,3,3,3,3.166666667,2.666666667,3.333333333,3,3,4,2,2,3,4,2,4,2,2.666666667,2,3.4,2,2_Liberal,2,2,2,1,2,2,3,2,4,2,2,2,2.5,1.833333333,Master's degree,6,Public
1/31/21 19:59,1/31/21 20:29,R_R52HKDQosPJ5zDH,Province of British Columbia (Canada),Yes,Female,23,Caused mostly by human activities,Human,5,5,3,5,5,4.6,2,4,4,1,2,3,5,5,2,3,2.571428571,4.333333333,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,1,3,2,3,2,2,2,2.333333333,4,4,5,5,4,5,1,3,4,2,4.5,2.5,2,2,NA,2,2,2,1,1,2,2,1.777777778,3,3,3,4,4,4,4,3,4,3,4,4,3.333333333,3.333333333,Trustful,3,3,2,3,2,2.75,2,4,4,2,4,4,4,3,NA,4,4,3,4,4,3.714285714,3.714285714,3.75,3.714285714,3.8,3.666666667,2.333333333,2,4,NA,NA,3,2,3,3,3,3,3,3,2.75,3,3_Neutral,2,3,3,2,2,2,4,2,3,1,2,2,2.833333333,1.833333333,Bachelor's degree,5,Public
1/31/21 20:19,1/31/21 20:28,R_3GjqFeh91TKoSZK,Province of British Columbia (Canada),No,Male,67,Caused equally by natural changes in the environment and human activities,Other,4,4,4,4,4,4,2,2,2,2,4,2,5,4,3,4,2.428571429,4.333333333,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,2,3,2,4,4,4,2.333333333,4,4,3,3,4,4,4,2,3,3,2,3.666666667,2.5,2,3,2,4,4,3,3,3,4,3,3.1,3,3,3,4,4,4,4,4,4,4,3,4,4,3.333333333,Trustful,2,3,2,3,2,2.5,2,3,5,4,3,2,4,4,4,5,5,4,2,5,4.125,4.125,3.666666667,3.428571429,4,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,2,2_Liberal,2,2,3,1,3,3,4,1,4,1,3,2,2.666666667,2.166666667,Some college but no degree,3,Public
1/31/21 20:09,1/31/21 20:27,R_RPNqDuhUX1RrLaN,Province of British Columbia (Canada),Yes,Male,58,Caused mostly by human activities,Human,5,5,4,4,5,4.6,4,2,2,2,3,1,5,5,4,5,2.571428571,5,No,1,2,2_Oppose,0,We need further research before being able to implement a Solid Carbon project.,2,4,4,5,5,3,3.333333333,4.333333333,3,5,5,5,5,5,4,5,4,4,4.666666667,4.25,3,4,4,3,4,4,4,3,3,4,3.6,4,2,3,4,4,4,5,5,4,2,3,4,4,3,Trustful,4,4,3,4,4,3.75,3,5,4,2,4,4,4,5,4,4,5,5,2,5,4.25,4.25,4.111111111,4.142857143,4,4.333333333,1.666666667,4,2,4,2,4,2,4,2,3,3,2.333333333,2.333333333,3.4,4,4_Convervative,2,2,2,5,3,3,2,2,2,4,4,2,2,3.5,Bachelor's degree,5,Public
1/31/21 19:52,1/31/21 20:23,R_AascD6nV1QSNMU9,Province of British Columbia (Canada),Yes,Female,52,Caused equally by natural changes in the environment and human activities,Other,4,3,2,4,4,3.4,4,3,3,2,4,2,4,5,3,4,3,4.333333333,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,2,2,1,4,3,NA,1.666666667,3.5,4,4,5,5,3,5,2,1,2,1,4.333333333,1.5,3,3,1,3,2,2,1,2,1,2,2,3,3,3,2,4,4,3,5,4,3,2,4,3.666666667,2.666666667,Trust coallition,4,3,2,3,4,3,4,3,4,3,2,3,2,1,2,4,3,4,1,4,2.625,2.625,2.444444444,2.285714286,2.166666667,3,3,2,4,4,2,4,3,4,2,3,3,2.333333333,2.333333333,3.6,2,2_Liberal,3,4,4,3,1,3,4,4,4,3,2,2,3.833333333,2.333333333,Bachelor's degree,5,Public
1/31/21 20:09,1/31/21 20:23,R_O9b0M0BTZ2k2P85,Province of British Columbia (Canada),Yes,Female,25,Caused mostly by human activities,Human,4,4,3,4,5,4,4,5,5,4,5,4,3,5,4,3,4.428571429,3.666666667,No,1,4,4_Support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,2,NA,1,3,1,1,1.5,1.666666667,1,2,4,5,4,4,1,1,1,2,3.333333333,1.25,3,4,3,2,5,4,3,5,4,3,3.6,4,3,4,5,2,2,5,3,3,4,4,2.5,4,4,Trust coallition,3,3,4,2,4,3,1,5,4,4,3,3,5,4,4,5,5,3,4,4,4.25,4.25,4,3.857142857,4.5,3,3,3,3,1,5,4,2,2,4,3,3,4,4,2.4,2,2_Liberal,5,3,5,2,5,5,4,4,4,2,2,2,4.166666667,3,High school diploma or equivalent including GED,2,Public
1/31/21 19:42,1/31/21 20:21,R_1jxL92FIvIMvM5i,Province of British Columbia (Canada),No,Female,64,Caused mostly by human activities,Human,5,5,2,5,NA,4.25,NA,1,2,1,2,1,4,5,2,4,1.5,4.333333333,No,1,1,1_Strongly oppose,0,A Solid Carbon project should be avoided because there are too many unknowns,4,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,5,4,4,3,NA,3.5,4,1.333333333,Trust coallition,1,5,1,1,2,2,2,4,5,4,4,5,5,5,5,5,5,4,4,5,4.75,4.75,4.666666667,4.571428571,4.833333333,4.333333333,1.666666667,2,4,2,4,NA,4,1,5,NA,NA,4.5,4.5,2.333333333,2,2_Liberal,3,2,3,2,2,4,4,2,4,1,2,2,3,2.166666667,"College, CEGEP and other non-university certificates or diplomas",4,Public
1/31/21 19:26,1/31/21 20:19,R_UGb1ZfWl8eBm0p3,Province of British Columbia (Canada),No,Female,72,Caused mostly by human activities,Human,5,4,4,5,5,4.6,NA,4,4,2,3,3,4,5,2,2,3,3.666666667,"Yes, but I don't really know what it is",2,3,3_Neither oppose nor support,0,"Other, please specify:",2,2,2,5,3,1,2,3,5,5,4,4,4,4,3,4,4,4,4.333333333,3.75,1,3,2,2,1,1,2,2,1,2,1.7,2,3,2,4,3,3,5,4,4,4,4,3.5,4.333333333,3,Trustful,2,3,1,2,2,2,2,4,4,4,4,4,3,3,4,4,4,2,2,4,3.25,3.25,3.333333333,3.142857143,3.333333333,3.333333333,2.666666667,2,4,3,3,NA,4,2,4,NA,NA,3.5,3.5,3,3,3_Neutral,2,2,2,2,2,4,3,2,2,2,4,3,2.166666667,2.833333333,Bachelor's degree,5,Public
1/31/21 20:09,1/31/21 20:16,R_2VlQAGyPSS4IZ4H,Washington state (USA),Yes,Male,27,Caused equally by natural changes in the environment and human activities,Other,4,4,3,2,4,3.4,4,3,3,4,4,2,5,5,4,4,3.428571429,4.666666667,No,1,5,5_Strongly support,1,We need further research before being able to implement a Solid Carbon project.,2,2,2,3,3,2,2,2.666666667,3,2,3,4,3,4,NA,NA,2,2,3.166666667,2,3,4,3,2,5,3,3,2,2,3,3,4,4,5,5,3,3,4,4,4,3,4,3.5,3.666666667,4.666666667,Trustful,NA,1,3,3,2,2.333333333,4,5,4,4,4,1,4,3,3,4,4,2,1,4,3.125,3.125,2.888888889,2.714285714,3.166666667,2.333333333,3.666666667,2,4,3,3,4,5,4,2,3,3,2.666666667,2.666666667,3.8,4,4_Convervative,4,4,5,3,4,4,4,2,3,2,4,3,3.666666667,3.333333333,Some college but no degree,3,Public
1/31/21 19:51,1/31/21 20:14,R_3p5uJnj1eB2orOV,Province of British Columbia (Canada),Yes,Female,34,Caused mostly by human activities,Human,5,5,4,2,3,3.8,4,4,4,1,4,1,2,5,4,3,3.142857143,3.333333333,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,5,3,4,3,4,4,4,3.666666667,NA,3,3,2,3,2,2,1,NA,3,2.6,2,4,3,3,4,4,3,3,4,3,4,3.5,4,3,4,5,5,5,5,5,5,3,3,5,4.333333333,4,Trustful,5,5,3,5,4,4.5,1,4,5,2,2,1,4,5,5,5,5,3,5,5,4.625,4.625,3.888888889,3.571428571,4.833333333,2,4,2,4,2,4,5,4,2,4,2,4,3.333333333,4,3,NA,NA,4,2,3,4,3,4,2,2,4,2,2,3,2.833333333,3,"College, CEGEP and other non-university certificates or diplomas",4,Public
